,url,legit
192,https://www.ebay.ca/itm/Team-Canada-Hockey-Jersey-Adidas-Size-L-/173544532117?nordt=true&orig_cvip=true&rt=nc&_trksid=p2047675.m43663.l10137,1
193,http://imgur.com/a/7zI01wA,1
194,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F253893768550,1
195,https://imgur.com/a/n9YZL08,1
196,https://www.ebay.com/itm/ANAHEIM-MIGHTY-DUCKS-Black-Alternate-Vintage-Hockey-KOHO-Jersey-NHL-XL/153194473865,1
197,https://www.ebay.com/itm/Vintage-Team-Canada-Chris-Pronger-Hockey-Jersey-Nike-Size-Large-World-Juniors/323224669190,1
198,https://www.ebay.com/itm/Phoenix-Coyotes-Vintage-CCM-NHL-Jersey-Third-Peyote/223122958512?hash=item33f32a28b0%3Ag%3AbSQAAOSw5S9bkphT&LH\_RPA=1,1
199,https://imgur.com/a/vvmdANa,1
200,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F192610196023,0
201,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F273470078111,1
202,https://imgur.com/a/uAxziP9,1
203,https://www.ebay.com/itm/Reebok-Premier-NHL-Jersey-Buffalo-Sabres-Thomas-Vanek-Navy-sz-Lrg/123389106543?hash=item1cba90596f:g:aogAAOSw0NVbqlmH,1
204,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F273477787776,1
205,https://imgur.com/a/cg5SlQI,0
206,https://www.ebay.com/itm/RBK-WASHINGTON-CAPITALS-SEMYON-VARLAMOV-PREMIER-HM-JERSEY-SMALL/192670551901?ssPageName=STRK%3AMEBIDX%3AIT&\_trksid=p2060353.m1438.l2649,1
207,https://www.ebay.com/itm/PETER-BONDRA-Washington-Capitals-1998-CCM-Vintage-Home-NHL-Hockey-Jersey-/112269377007,1
208,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F401608490715,1
209,https://www.ebay.com/itm/NHL-COLORADO-AVALANCHE-33-PATRICK-ROY-Jersey-S-CCM-SEWN-NICE/232945731276?hash=item363ca5c6cc:g:lX0AAOSwArFbr4PC,1
210,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F253907089130,1
211,https://www.ebay.com/itm/Vintage-90s-Calgary-Flames-Black-Third-Flaming-Horse-Head-Jersey-Starter-Size-M/253854894448?hash=item3b1aee4970:g:qhEAAOSw~X1bkWFX,1
212,https://imgur.com/a/AkiqABZ,1
213,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F323463809975,1
214,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F292666368519,1
215,https://imgur.com/a/k2ukyXD,1
216,https://imgur.com/gallery/3DLvclc,1
217,https://www.ebay.com/itm/Connor-McDavid-Oilers-ADIDAS-ADIZERO-HOME-JERSEY-AUTHENTIC-PRO-size-S4/223085181909?hash=item33f0e9bbd5%3Ag%3A1zoAAOSwnn1bW0CR&_sacat=0&_nkw=oilers+mcdavid+jersey&_from=R40&rt=nc&_trksid=m570.l1313,1
218,https://www.ebay.com/itm/NWT-Alex-Ovechkin-8-Washington-Capitals-2018-Champions-Authentic-Jersey-Red/223013199970?hash=item33ec9f6062%3Am%3Am7GN296Kp1B_y1kbtSeChbg&var=521821047035&_sop=12&_sacat=24510&_nkw=capitals+jersey&rt=nc&_dcat=24510,0
219,https://imgur.com/gallery/BbfBW5P,1
220,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F332761417823,1
221,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F113217770278,1
222,https://www.ebay.ca/itm/2018-Toronto-Maple-Leafs-34-Auston-Matthews-Stadium-Series-Jersey-White/183298683978?hash=item2aad73f44a%3Am%3AmJYfm26boM_zT8uyr85kZ8Q&var=690596064424,0
223,https://www.ebay.com/itm/Mens-New-York-Islanders-91-John-Tavares-Royal-Blue-Premier-Jersey-Size-S/173392397524,0
224,https://www.ebay.com/itm/Steven-Stamkos-White-Away-Tampa-Bay-Lightning-Jersey-W-Fight-Strap-/222887512099,1
225,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F302823062464,1
226,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F223083785106,0
227,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F232624572329,0
228,https://m.ebay.com/itm/Vintage-NHL-Future-Stars-Enjoy-Coca-Cola-Hockey-Coca-Cola-Jersey-Mens-M-White/322807711389?hash=item4b28d6c69d%3Ag%3Al2sAAOSwOudZ1WrF&_nkw=coke+hockey+jersey&_from=R40&rt=nc&_trksid=p2057192.m4084.l1313.TR10.TRC0.A0.H0.Xcoke+ho.TRS0,0
229,https://imgur.com/a/MMRH9GV,0
230,https://www.ebay.com/itm/Buffalo-Sabres-Ryan-Miller-Jersey-Medium/163169882048?hash=item25fdaecfc0%3Ag%3Atl0AAOSw4GFbMxvW&\_fsrp=1&\_sacat=0&\_nkw=buffalo+sabres+jersey&\_from=R40&rt=nc,1
231,https://m.ebay.com/itm/VTG-80s-90s-Portland-Winterhawks-Hockey-Jersey-Mens-Large-CCM/323270338843?hash=item4b4469e91b%3Ag%3ATWkAAOSwtNFbBg5G&_sacat=0&_nkw=winterhawks+jersey&_from=R40&rt=nc&_trksid=p2380057.m4084.l1311.R2.TR3.TRC0.A0.H0.Xwinterhawks+jer.TRS1,1
232,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F153122964052,1
233,https://www.ebay.com/itm/DAVID-PASTRNAK-BOSTON-BRUINS-ADIDAS-ADIZERO-HOME-JERSEY-AUTHENTIC-PRO/122780362590?hash=item1c9647a75e%3Am%3Ammo19aRtFqqdwzYOLXaHzzg&var=423208739303&\_pgn=4&\_sacat=0&\_nkw=authentic+bruins+jersey&\_from=R40&rt=nc,1
234,https://www.ebay.com/itm/Rare-Joe-Sakic-Quebec-Nordiques-blue-hockey-jersey-52/323375630819?hash=item4b4ab089e3%3Ag%3ANWUAAOSwnM1bYMPX&_nkw=quebec+nordiques+jersey&rt=nc,0
235,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F223084597401,1
236,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F183360897504,0
237,https://www.ebay.com/itm/NWOT-RARE-2001-02-KOHO-Washington-Capitals-Jaromir-Jagr-9-11-Jersey-XL-52-MINT/132730142132?hash=item1ee7553db4%3Ag%3AySgAAOSwuOpbZQ7B&_sop=10&_sacat=0&_nkw=capitals+jersey&_from=R40&rt=nc,1
238,https://m.ebay.ca/itm/Tampa-Bay-Lightning-JERSEY-NHL-starter-mens-xl-bolts-storm-alternate-third/113181596243?hash=item1a5a261a53%3Ag%3AgxsAAOSwO11akmDa&_sacat=0&_nkw=tampa+bay+lightning+storm&_from=R40&rt=nc&_trksid=p2332490.m4084.l1311.R1.TR1.TRC0.A0.H0.Xtampa+bay+lightning+storm.TRS0,1
239,https://m.ebay.com/itm/Mario-Lemieux-Pittsburgh-Penguins-1995-Black-Prototype-Jersey-Medium-Discolored/323380611541?_mwBanner=1&ul_ref=https%3A%2F%2Frover.ebay.com%2Frover%2F0%2F0%2F0%3Fmpre%3Dhttps%253A%252F%252Fwww.ebay.com%252Fulk%252Fitm%252F323380611541%26rvr_id%3D0%26rvr_ts%3D0db407a21650ac3d484412fefffb6c8c&ul_noapp=true,0
240,https://imgur.com/a/4SoHql1,1
241,https://www.ebay.com/itm/Vintage-Minnesota-Wild-Koho-Jersey-XL-Deadstock-90s-Throwback-Embroidered/123276711884?hash=item1cb3dd57cc%3Ag%3A0QsAAOSwuXNbW8a5&_sacat=0&_nkw=koho+minnesota+wild&_from=R40&rt=nc&LH_TitleDesc=0,1
242,https://www.ebay.com/itm/NHL-Tampa-Bay-Lightning-Vintage-CCM-NHL-Jersey-White-Men-s-S-Small-Big-Logo-VTG-/323377009577,1
243,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F123281732507,1
244,https://www.ebay.com/itm/New-NHL-Las-Vegas-Golden-Knights-James-Neal-18-adidas-Jersey-sz-52/123162279895?hash=item1cad0b3fd7%3Ag%3AmhsAAOSwPHxbDiAx&_sacat=0&_nkw=james+neal+jersey+vegas&_from=R40&rt=nc&_trksid=m570.l1313&LH_TitleDesc=0%7C0,0
245,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F332747506012,1
246,https://m.ebay.com/itm/Jonathan-Quick-Jersey-Los-Angeles-Kings-Mens-L-Large-white-Adidas/292668550068?hash=item442467abb4%3Ag%3A-8gAAOSwhilbZmwE&_nkw=+quick+kings+jersey&_from=R40&rt=nc,0
247,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F163183914104,1
248,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.ca%2Fulk%2Fitm%2F153102791271,0
249,https://imgur.com/gallery/2BUhygB,0
250,https://imgur.com/a/SEl8SPb,0
251,https://www.ebay.com/itm/Vintage-St-Louis-Blues-Jersey-XXL/263835126779?hash=item3d6dcc8bfb%3Ag%3AfxAAAOSwXDtbV4R1&\_sop=12&\_nkw=st+louis+blues+jersey&\_sacat=24510&\_from=R40&LH\_BIN=1&rt=nc&LH\_TitleDesc=0%7C0,1
252,https://www.ebay.com/itm/Anaheim-Ducks-Reebok-Edge-CCM-Pro-Home-Jersey-w-Fight-Strap-Mens-Size-52-NWOT/202050476298?hash=item2f0b25990a%3Ag%3AKAwAAOSwj0NUlMBz&_sacat=0&_nkw=anaheim+ducks+jersey+52&_from=R40&rt=nc&_trksid=m570.l1313#shpCntId,1
253,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F162694572069,1
254,https://www.ebay.com/itm/BRENDAN-SHANAHAN-Hartford-Whalers-1995-CCM-Vintage-Throwback-NHL-Hockey-Jersey/301967221003?var=600766184597,1
255,https://www.ebay.com/itm/Austin-Matthews-Maple-Leafs-ADIDAS-ADIZERO-HOME-JERSEY-AUTHENTIC-PRO-size-54-/223077857416?oid=223085181909,1
256,https://www.ebay.com/itm/Sidney-Crosby-Pittsburgh-Penguins-87-jersey-white-adidas-Brand-New-Stitched-XL/253624997274?hash=item3b0d3a559a%3Ag%3AJwUAAOSwxupa-wyM&_sacat=0&_nkw=crosby+away+adidas&_from=R40&rt=nc&LH_TitleDesc=0,0
257,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F283095284191,0
258,https://www.ebay.com/itm/NWT-Alex-Ovechkin-8-Washington-Capitals-2018-Champions-Authentic-Jersey-Red/223013199970?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160908105057%26meid%3D273ec14a075b49caa84a36bda3406f9b%26pid%3D100675%26rk%3D4%26rkt%3D15%26mehot%3Dpp%26sd%3D223077857416%26itm%3D223013199970&_trksid=p2481888.c100675.m4236&_trkparms=pageci%3A5ad131f1-9d25-11e8-ab1d-74dbd1807185%7Cparentrq%3A2767d0bb1650a9cb364ef6a1fffe9b4e%7Ciid%3A1,1
259,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F332748302671,1
260,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F192619879109,1
261,https://www.ebay.com/itm/Vintage-Las-Vegas-Golden-Knights-Adidas-Fight-Strap-Jersey-Replica-56/202383398200?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20140107095009%26meid%3D219332324c2342a083a50e3302753bb9%26pid%3D100040%26rk%3D3%26rkt%3D4%26sd%3D202382679508%26itm%3D202383398200&_trksid=p2046732.c100040.m2060,1
262,https://www.ebay.com/itm/NEW-Washington-Capitals-NHL-Adidas-TJ-Oshie-Jersey-Mens-52-Stanley-Cup-Patch/123295566577?hash=item1cb4fd0af1%3Ag%3ALbgAAOSwfHVbTNqS&\_sacat=0&\_nkw=capitals+adidas+jersey+large&\_from=R40&rt=nc&\_trksid=p2062857.m570.l1312.R2.TR10.TRC2.A0.H0.Xcapitals+.TRS2,0
263,https://www.ebay.com/itm/Pat-Falloon-San-Jose-Sharks-Jersey-Vintage-CCM-Large/132742184613?hash=item1ee80cfea5%3Ag%3AKZoAAOSwuElbbOkM&_sacat=0&_nkw=san+jose+sharks+jersey&_from=R40&rt=nc&_trksid=m570.l1313,1
264,http://imgur.com/a/Z2odoi2,0
265,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F132737515831,1
266,https://www.ebay.ca/itm/AUTHENTIC-MANITOBA-MOOSE-AHL-REEBOK-HOCKEY-JERSEY-SZ-56/192623804836?hash=item2cd94601a4:g:XSMAAOSw9tpbbnFK,1
267,https://www.ebay.ca/itm/National-Hockey-League-NHL-100th-Anniversary-Centennial-100-Years-Jersey-Patch/163192772334?hash=item25ff0c16ee%3Ag%3AnRkAAOSwFpVbYdu-&\_sop=10&\_sacat=0&\_nkw=NHL+100th+Centennial+Anniversary+Jersey+Patch&\_from=R40&rt=nc,1
268,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.ca%2Fulk%2Fitm%2F223091717467,0
269,https://m.ebay.ca/itm/ALEX-MOGILNY-Buffalo-Sabres-Vintage-NHL-Jersey-89-90-20th-Anniv-Patch-CCM-Large/302822912348?hash=item4681a6f15c%3Ag%3AcRMAAOSwMEtaZ4VR&_nkw=alexander+mogilny+sabres+jersey&rt=nc,1
270,https://m.ebay.com/itm/Atlanta-Thrashers-Jersey-Size-56-Brand-New-w-Tags-Orig-Home-Colors-CCM/142903459951?hash=item2145b5c06f%3Ag%3AtqEAAOSwwI5bVPZL&_sacat=0&_nkw=winnipegeg+jets+jersey&_from=R40&rt=nc,1
271,https://www.ebay.com/itm/NWT-Alex-Ovechkin-8-Washington-Capitals-2018-Champions-Authentic-Jersey-Red/223013199970?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160908105057%26meid%3Dcedeeba30a6d41fdaf15a01f847b0dd1%26pid%3D100675%26rk%3D13%26rkt%3D15%26mehot%3Dpp%26sd%3D302842074851%26itm%3D223013199970&_trksid=p2481888.c100675.m4236&_trkparms=pageci%3A2c0b4b27-9f8e-11e8-9060-74dbd18044e4%7Cparentrq%3A3732305b1650aa67c695a986fffc69be%7Ciid%3A1,1
272,https://imgur.com/gallery/525Pw9b,0
273,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.ca%2Fulk%2Fitm%2F163199510174,1
274,https://www.ebay.com/itm/ALEXANDER-OVECHKIN-Washington-Capitals-2005-CCM-Vintage-Home-NHL-Hockey-Jersey/112256451886?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160908105057%26meid%3De868b9ed54b14a0d9ab652a2cf18efa1%26pid%3D100675%26rk%3D1%26rkt%3D7%26sd%3D112256451886%26itm%3D112256451886&_trksid=p2481888.c100675.m4236&_trkparms=pageci%3Ae127ea0c-a005-11e8-88b4-74dbd18033f6%7Cparentrq%3A3a42b4061650ab4c9b2728d5fffb8de9%7Ciid%3A1,1
275,https://www.ebay.com/itm/Dallas-Stars-Modano-Hockey-Jersey-A-Size-Medium-/323386313491?_trksid=p2047675.l2557&ssPageName=STRK%3AMEBIDX%3AIT&nma=true&si=BNXAdGTJlA9%252BtHWFs5huqNIzhbI%253D&orig_cvip=true&nordt=true&rt=nc,1
276,https://imgur.com/a/ZV8FvJZ,1
277,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F163202945255,1
278,https://imgur.com/gallery/J2ULn4C,1
279,https://www.ebay.com/itm/Vegas-Golden-Knights-James-Neal-adidas-Mens-Authentic-Pro-Home-Jersey-sz-54/302821677624,1
280,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F263883303071,1
281,https://imgur.com/gallery/gYzk9fy,0
282,https://www.ebay.com/itm/EXCELLENT-VANCOUVER-CANUCKS-HOCKEY-JERSEY-BY-PRO-PLAYER-MANS-SIZE-LARGE-/253805613485?autorefresh=true&nma=true&si=VUISnTb6X6zqkb%252FFKiAFM0X2lQA%253D&orig_cvip=true&nordt=true&rt=nc&_trksid=p2047675.l2557,1
283,https://www.ebay.com/itm/Vintage-Phil-Kessel-Toronto-Maple-Leafs-Jersey-56-NHL/362275086540?hash=item54594720cc:g:MtYAAOSwbc5asat-,0
284,https://www.ebay.com/itm/NEW-Hockey-Jersey-VEGAS-GOLDEN-KNIGHTS-BoNuS-BuY/282990660212?hash=item41e38eca74:m:mYcOPY2FRZjCQ2XYJpqL3_A&var=583294002706,1
285,https://www.ebay.com/itm/MONTREAL-CANADIENS-REEBOK-EDGE-PREMIER-WINTER-CLASSIC-ADULT-HOCKEY-JERSEY-XL/311846502851?epid=1747231258&hash=item489b8001c3:g:O\~4AAOSw\~CFY763I:sc:USPSPriority!18640!US!-1,1
286,https://www.ebay.com/itm/Ottawa-senators-alternate-jersey-Kyle-Turris-sz-52-new-with-tags/392101148862?hash=item5b4b0cb8be:g:Q7wAAOSwwhxbcLj2,0
287,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F173469976862,1
288,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F123319347568,0
289,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F123319800859,1
290,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F183384619058,1
291,https://imgur.com/gallery/1G7FqjY,1
292,https://imgur.com/a/fFHeIMX,0
293,https://www.ebay.com/itm/DOMINIK-HASEK-Buffalo-Sabres-1999-CCM-XL/372408556195,1
294,https://m.ebay.com/itm/philadelphia-flyers-eric-lindros-authentic-center-ice-collection-hockey-jersey/323390069556?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160908105057%26meid%3D972b40e0fbb046d387ddde05afec9430%26pid%3D100675%26rk%3D1%26rkt%3D15%26sd%3D323390069556%26itm%3D323390069556&_trksid=p2481888.c100675.m4236&_trkparms=pageci%3Ae8391caa-a56f-11e8-9e4e-74dbd180f321%7Cparentrq%3A5dbe2cb51650abc320720418ffff0982%7Ciid%3A1,1
295,https://m.ebay.com/itm/90s-VTG-STARTER-NEW-YORK-ISLANDERS-FISHERMAN-Jersey-L-Sewn-OG-NHL-Hip-Hop-White/292685124222?_mwBanner=1&ul_ref=https%3A%2F%2Frover.ebay.com%2Frover%2F0%2Fe11000.m43.l2648%2F7%3Feuid%3D78084b62451a4cd0bff04d71d0462f10%26bu%3D44448191443%26loc%3Dhttps%253A%252F%252Fwww.ebay.com%252Fulk%252Fitm%252F292685124222%26exe%3D20491%26ext%3D53189%26es%3D0%26nqc%3DAQAAAAAAAIAEAEABABIAEAQAAAAAAAABAAAAAAAAAAAAAEAAAAAAIAAAAAAAkAQAEIAAAEAAAAAAAAAgQAAAABAAAAIAgAAAAAAAAACAAAAgEAABAAAAIAAAAQABAAACABAAAAAAAAAIAAAAAAAAAAAAAAAAAAAABAAAAAAgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAE*%26nqt%3DAQAAAAAAAIAEAEABABIAEAQAAAAAAAABAAAAAAAAAAAAAEAAAAAAIAAAAAAAkAQAEIAAAEAAAAAAAAAgQAAAABAAAAIAgAAAAAAAAACAAAAgEIADAAAAIBAAAQAFAAACABAAAAAAAAAIAAAAAAAAAAAAAAAAAAAABAAAAAAgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAE*%26ec%3D1%26sojTags%3Des%3Des%2Cnqc%3Dnqc%2Cnqt%3Dnqt%2Cec%3Dec%2Cexe%3Dexe%2Cext%3Dext%2Cbu%3Dbu%26srcrot%3De11000.m43.l2648%26rvr_id%3D0%26rvr_ts%3D5d8696cc1650a9e286520421ffecb30f&ul_noapp=true,1
296,https://www.ebay.com/itm/LOS-ANGELES-KINGS-4-ROB-BLAKE-CCM-Mens-Large-Signed-Jersey-NHL-Alternate-Purple/323365056970?ssPageName=STRK%3AMEBIDX%3AIT&_trksid=p2060353.m1438.l2649,1
297,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F223112688738,1
298,https://m.ebay.com/itm/Sidney-Crosby-Reebok-jersey-pittsburgh-penguins-2008-size-50/223107997616?hash=item33f245dfb0:g:VXsAAOSwpI9beGXV,0
299,https://m.ebay.com/itm/Sidney-Crosby-Reebok-jersey-pittsburgh-penguins-2008-size-50/223107997616?hash=item33f245dfb0:g:VXsAAOSwpI9beGXV,0
300,https://www.ebay.com/itm/Manitoba-Moose-AHL-Reebok-Hockey-jersey/323409599289?hash=item4b4cb6db39:g:qyUAAOSwKu5bfc6w,1
301,https://imgur.com/gallery/8fttNUT,1
302,https://www.ebay.ca/itm/KOHO-Edmonton-Oilers-Signed-Mike-Comrie-Jersey-Adult-L-NHL-Hockey-Autographed-/202408213525,0
303,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F223108822234,0
304,https://imgur.com/a/OpJb4hQ,0
305,https://m.ebay.com/itm/Sidney-Crosby-Pittsburgh-Penguins-Authentic-Reebok-Hockey-Edge-2-0-Jersey-46-NWT/382179722367?hash=item58fbafc47f:g:8ggAAOSwaWNZe~pI,1
306,https://www.ebay.com/itm/Joe-Sakic-Jersey-Size-52-Quebec-Nordiques-Authentic-premier-CCM-Jersey/113210656391,0
307,https://www.ebay.ca/itm/Size-XL-CCM-Edmonton-Oilers-Replica-Alternate-Hockey-Jersey-Made-In-Canada/173493623738,1
308,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F332774891527,1
309,https://www.ebay.com/itm/CINCINNATI-MIGHTY-DUCKS-MINOR-LEAGUE-HOCKEY-JERSEY-DEFUNCT-AHL-NWOT-SZ-XL-RARE-/132750556525?nordt=true&orig_cvip=true&rt=nc&_trksid=p2047675.m43663.l10137,1
310,https://www.ebay.com/itm/NHL-St-Louis-Blues-2017-Winter-Classic-Schwartz-17-Reebok-Hockey-Jersey-Size-52/323395187224,0
311,https://www.ebay.com/itm/Dominik-Hasek-Vintage-Buffalo-Sabres-CCM-NHL-Jersey-Goat-Head/223109606697?hash=item33f25e6d29:g:CNUAAOSwjW5bUh15,1
312,https://www.ebay.ca/itm/NHL-MINNESOTA-WILD-BRIAN-ROLSTON-CCM-HOCKEY-JERSEY-MENS-size-XL-15/253802868238,1
313,https://www.ebay.com/itm/JOHN-CARLSON-WASHINGTON-CAPITALS-2018-STANLEY-CUP-FINALS-JERSEY-SIZE-MEDIUM-50/273412013260?hash=item3fa8a03ccc:g:S94AAOSwat5bVnmr,0
314,https://www.ebay.com/itm/NHL-Colorado-Avalanche-Men-Player-Reebok-Premier-Hockey-Jersey-Navy-Burgundy/311975057016?epid=1148782644&hash=item48a3299678:m:mrYz0fK9220MNNOBQ1m4phA&var=610758619612,1
315,https://www.ebay.com/itm/1980-NHL-All-Star-Gordie-Howe-Jersey-Red-Wings-Whalers-52-XL-XXL-CCM-Vintage/332782057151,0
316,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F263904235191,1
317,https://www.ebay.com/itm/Philadelphia-Flyers-Peter-Forsberg-Alternate-Jersey-Size-Large-Autographed/292696427758?hash=item4426110cee:g:36wAAOSwAwtbd1I1,1
318,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F152823149886,1
319,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F183393707227,1
320,https://imgur.com/a/48cXQGU,1
321,https://imgur.com/a/vgpIjlm,1
322,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.ca%2Fulk%2Fitm%2F232908251841,1
323,https://imgur.com/a/YLPkmqt,1
324,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F302855880799,1
325,https://www.ebay.com/itm/Pat-Ribble-Atlanta-Flames-Throwback-Jersey-By-Silvestri-Men-s-XL-Stitched/153093265876?hash=item23a511d9d4:g:HkoAAOSwl\~ZbQ8X3:sc:USPSPriority!30004!US!-1,1
326,https://www.ebay.ca/itm/Toronto-Maple-Leafs-34-Auston-Matthews-Home-Blue-Jersey-Brand-New-2017-18-Ad/182933550086?hash=item2a97b07406:m:mPnufNa_K6YzrS_No4M8emA,0
327,https://imgur.com/a/ecJrrNR,1
328,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F162725652590,1
329,https://www.ebay.com/itm/Washington-Capitals-Bondra-Jersey-number-12-NHL-Mens-XL/232825519506?hash=item36357b7d92:g:WM8AAOSwKVVbNa4G,1
330,https://m.ebay.com/itm/New-York-Islanders-Jersey-CCM-Made-in-Canada-ASHAM-45/263794427754?hash=item3d6b5f876a:g:AFwAAOSwZW5aCIrL,1
331,https://imgur.com/a/ngCi80G,1
332,https://imgur.com/gallery/Njtf0sH,0
333,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F273353707354,1
334,https://imgur.com/a/DcJkVhM/,0
335,https://imgur.com/a/xGlR9P3/,1
336,https://imgur.com/a/taiw6nK,1
337,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F263750222285.,1
338,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F273332989898,0
339,https://www.ebay.com/itm/REEBOK-EDGE-Tampa-Bay-Lightning-Steven-Stamkos-91-Hockey-Jersey-Size-60-NWT/231167300028?hash=item35d2a511bc:g:ZQEAAOxyYSdTDPs6,1
340,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.co.uk%2Fulk%2Fitm%2F183300271291,1
341,https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F153080692088,1
342,http://imgur.com/a/i3prCTj,0
